src, Destiny_1, Destiny_2, Destiny_3, Destiny_4, Destiny_5, Destiny_6, Destiny_7, Destiny_8, Destiny_9, Destiny_10, Destiny_11, Destiny_12, Destiny_13, Destiny_14, Destiny_15, Destiny_16, Destiny_17, Destiny_18, Destiny_19, Destiny_20, Destiny_21, Destiny_22, Destiny_23, Destiny_24, Destiny_25
Origin_10, 0.5807409034176211, 0.8533287575011352, 0.560109649557424, 0.3065331888177093, 0.9728720433225322, 0.09763317782058345, 0.249376964464609, 0.27278598315200053, 0.7045949878803602, 0.5349117133529423, 0.0656158045400198, 0.42091893532861524, 0.40862740421160826, 0.5913028662377863, 0.16276185781407282, 0.6634366946026773, 0.14975096983055292, 0.3213327389873649, 0.009777363881295797, 0.9803088278213392, 0.5427742951363822, 0.9664556156626734, 0.5888834384022426, 0.8952929074753706, 0.8406123413797975
Origin_11, 0.874374376655354, 0.07185869912242537, 0.999331524544653, 0.4754232491443897, 0.8160363417246277, 0.3015832968927328, 0.4529393251888316, 0.6070321267793031, 0.7225520099221905, 0.3679213440569019, 0.9004711846997677, 0.33541059961811015, 0.13088549745768951, 0.06019893298011125, 0.5113903757386374, 0.36777023787547725, 0.17501709987800118, 0.0029487490740903732, 0.9271315456756812, 0.09586636545029359, 0.7883799804284012, 0.8372564504863494, 0.7368799932298205, 0.23539863237074565, 0.8937246313421051
Origin_12, 0.8969582573444875, 0.7315655464233151, 0.4069331449622722, 0.7481660965375526, 0.4471029561334324, 0.5925953384490459, 0.2965604082996598, 0.28402081725523165, 0.7015057927128452, 0.8603271011620583, 0.3245421314862157, 0.2401411744448959, 0.5168854575725317, 0.9970105355413789, 0.07148924007654023, 0.11380766452190194, 0.8729901834020786, 0.10990103529117667, 0.06415236725757933, 0.4798400408609961, 0.9912819125860272, 0.43247689301215964, 0.9066951777659996, 0.02144035263946864, 0.21916282746095317
Origin_13, 0.9751673630166101, 0.15835986262876356, 0.6963823769605806, 0.612391232493363, 0.8517254998545137, 0.8047234309994323, 0.8225136483964952, 0.48524927388118255, 0.663356536963807, 0.6472823470729482, 0.5081374120307154, 0.0661878842264424, 0.9799388810898535, 0.44489189841849397, 0.7756940008809625, 0.7960888350988637, 0.3961514693075088, 0.1806263162420204, 0.9312622055761676, 0.7369481399747053, 0.8600476854782828, 0.3989140715192364, 0.21775304089208836, 0.020698544035562372, 0.9725928727327441
Origin_14, 0.1603423874167208, 0.5562696983238002, 0.2610533580952743, 0.7389086202996848, 0.7953135431645022, 0.2279592109526304, 0.3756676533503597, 0.8154439964294306, 0.3027753370402839, 0.6777827311942966, 0.32157717282495857, 0.6420201051513053, 0.9365361014377291, 0.23198328726836226, 0.8337889677064334, 0.9736711787749728, 0.24921492953124347, 0.4126304436510565, 0.37506253528304434, 0.2344317479039001, 0.6226658104691243, 0.7054745868868209, 0.15433322907522484, 0.8036963142589953, 0.10375394831958384
Origin_15, 0.09144309403236939, 0.2518950437174098, 0.815503928497747, 0.1856516027997418, 0.38746376296304197, 0.6013728086288617, 0.3020775594470525, 0.02735960535713089, 0.45890181013425646, 0.8216786172415987, 0.5451736011711708, 0.4879500771092655, 0.6637482586780677, 0.6665610370025976, 0.3122744723950013, 0.2670645537818518, 0.4677992455948585, 0.16501986905900545, 0.24938293607900452, 0.38949121213754834, 0.030417343447483813, 0.36277318060878005, 0.07815400716842746, 0.24918368743753472, 0.7020675832925384
Origin_16, 0.9431274792909655, 0.402326560716355, 0.4368729960995109, 0.7976721835675784, 0.9050157757637156, 0.8668932375038438, 0.6154633319081297, 0.7139300624742504, 0.9066327520415506, 0.13317407425915329, 0.7786914812577775, 0.4440978783869647, 0.8450099185270112, 0.6339355814433407, 0.33106855628280674, 0.8103322994629907, 0.735037574859475, 0.3549238262048594, 0.5609120766881366, 0.28154310041577224, 0.9758554082792796, 0.9526563041218594, 0.24331517305810502, 0.07380964571610837, 0.648196032285138
Origin_17, 0.36304431204983756, 0.3061888496725227, 0.3407641587015391, 0.5731815739057802, 0.6813937948672855, 0.7200526992856184, 0.6529467711269027, 0.4812360779077254, 0.5015594083547661, 0.031037656205190944, 0.6379893399507491, 0.7891912559287928, 0.09050289498143382, 0.24660442168849328, 0.6075859026058024, 0.16432730055355427, 0.7442337328793766, 0.10476958047413565, 0.23255995184437295, 0.26600390011616726, 0.4220862731732219, 0.1101707419976361, 0.8439397195690376, 0.7987012262834907, 0.28851431488498147
Origin_18, 0.1040910029923241, 0.7358042732036472, 0.2847045264814847, 0.10506050499171349, 0.5506023103093597, 0.9247653438216801, 0.7703301247653976, 0.509884883637827, 0.16727614394144663, 0.18130052998064428, 0.016504253531795743, 0.09821266696581477, 0.006448876846200879, 0.7897556862332835, 0.592671007568601, 0.8742890123657947, 0.6018188558881713, 0.4166856158199289, 0.692419000117339, 0.08390399003959581, 0.3351903624720616, 0.6713041332075838, 0.41988067518762473, 0.6562783437451017, 0.7494696241943125
Origin_19, 0.427165117372309, 0.7578725439281033, 0.48507677789079096, 0.13655636891604817, 0.7407992749287449, 0.42190812036257097, 0.5605421863235874, 0.3625639904873561, 0.25088140035988027, 0.32862998529693377, 0.5282207547418405, 0.5578401298672603, 0.2706054423187749, 0.46287083740739154, 0.5944746409020119, 0.9955487374923632, 0.39629589026807865, 0.5144682498394596, 0.8249550557016085, 0.2101135485779998, 0.3468856131275654, 0.7741209502326557, 0.7894356729398226, 0.16561219215272438, 0.921741729969232
Origin_20, 0.4269894774248686, 0.1948823744244268, 0.07424918157661742, 0.41842295327907664, 0.5634074480037399, 0.6183622378527522, 0.28632466496582143, 0.587303059912036, 0.9379838043479352, 0.702371145848472, 0.5256557917757283, 0.21659696529925887, 0.7515410744203938, 0.20738571880650924, 0.628195464417456, 0.7391772596436383, 0.5047477065712938, 0.12992233095419237, 0.8566333380275929, 0.8316707856207124, 0.27796774977667726, 0.689111999940763, 0.8100525267928421, 0.8366762994412064, 0.6287641501380431
Origin_21, 0.3607768675693037, 0.925254016961815, 0.9805457441507055, 0.6666569302261901, 0.29522041227594487, 0.5751513163148608, 0.7820235333690838, 0.7641507836788975, 0.3934200784895904, 0.8096752018054106, 0.7511394075225908, 0.793711267699327, 0.03603768897254844, 0.8559187453147304, 0.4631022240994428, 0.7422825308726817, 0.9606393617123513, 0.5967911398895595, 0.3585435993968489, 0.048103624720194915, 0.06474342796577293, 0.3812386278247587, 0.16931181043756893, 0.028994646421029224, 0.9757912975895339
Origin_22, 0.6841288288599991, 0.6981180902405756, 0.32694778521818024, 0.07386289317138994, 0.3301850346965195, 0.7906884984623322, 0.3807726455501469, 0.2789344902468167, 0.22389510465872697, 0.730676978942866, 0.5567091316486406, 0.3217039726606411, 0.786109445235933, 0.9604460754642702, 0.7163352823592142, 0.40548441963671344, 0.5880807412735815, 0.9849233618373625, 0.6817615475613242, 0.13639401324133893, 0.99498832422891, 0.5510937138563515, 0.27001689017073105, 0.35004648001092775, 0.9835278577158858
Origin_23, 0.7122887824981987, 0.3116966445676359, 0.9951730592703344, 0.6819371460089114, 0.18428626935907644, 0.34335520704832023, 0.5480834588282918, 0.5958671698302084, 0.4793339146973751, 0.4687918485168353, 0.5265997441257472, 0.9297970995593119, 0.6645640268994941, 0.22129103689019947, 0.5480738628515143, 0.8912307788993931, 0.23286624918347854, 0.12704327246893343, 0.03332593748102697, 0.3737009656884944, 0.49713776360424533, 0.06938611513298965, 0.09681702507410528, 0.9546475189366513, 0.12293160174823337
Origin_24, 0.4841698144168243, 0.38309658307375627, 0.7155239755874733, 0.8998755086315035, 0.8784650004828533, 0.610541615297543, 0.9940262789563888, 0.6188351759878921, 0.157994861830834, 0.3656307928583624, 0.8121265664910647, 0.9696471597945648, 0.7730878906998493, 0.25447354015411217, 0.38863418055452725, 0.7033487970602756, 0.7486113778765526, 0.8630406694885498, 0.8412944488716313, 0.9131832845678991, 0.25025992308217915, 0.10351954992167456, 0.9109756305870207, 0.1802603702194404, 0.45773725056802983
Origin_25, 0.4314437516552666, 0.29928302754628944, 0.50260428778015, 0.1647837906209858, 0.10672288810309005, 9.783916698499207E-4, 0.38042191965845806, 0.7066665530473285, 0.1414259044033066, 0.8338719115015726, 0.16577641514593122, 0.5276615101438596, 0.8281470254450677, 0.2213931298734486, 0.8014523433986722, 0.9442234993949725, 0.7750101242692652, 0.16683596622057062, 0.371650409862456, 0.4339518679439116, 0.18684410494180603, 0.27331255998310233, 0.46625127700882385, 0.0861249155256345, 0.726788342134271
Origin_26, 0.6097390978019566, 0.22073950748968385, 0.6864896250817255, 0.6685638191232386, 0.2007164465325988, 0.03548020934298668, 0.2771576891986328, 0.206871835195244, 0.9269570363914043, 0.40089277260453826, 0.9318727321855677, 0.7318594877342741, 0.6629487523460248, 0.9591671313219962, 0.9175774731830036, 0.5933167423522341, 0.5498354646770018, 0.9185201569740733, 0.375124075521423, 0.381247228468201, 0.40403318534440635, 0.2025909429037016, 0.14513474052826603, 0.03168109162771526, 0.39588952800116584
Origin_27, 0.2654253646945294, 0.38943347516701043, 0.13007475789264844, 0.2977333831980231, 0.3316019812231108, 0.2141345926405146, 0.6293693198253276, 0.7969511239947246, 0.9314029412940608, 0.5873867923374751, 0.8257556332748848, 0.5972638450200645, 0.9925347385855624, 0.46293653087366915, 0.8424205216805887, 0.29017029885832024, 0.42275582870826633, 0.17008787414749216, 0.060025763017491296, 0.26855824456322674, 0.07186917054690123, 0.8113003166640337, 0.9023970569115793, 0.27577676821718544, 0.19688948275133988
Origin_28, 0.620580021494123, 0.13687797405944935, 0.5360008094318283, 0.07079675962133769, 0.9789843618859901, 0.38102923833206304, 0.795508016334316, 0.1731388769483595, 0.057972849906192114, 0.8208311137763888, 0.019527676442521402, 0.47984766779574106, 0.8670028117098844, 0.24027284119375258, 0.9356100884656432, 0.7299848246276586, 0.8186810427800107, 0.3381898100111669, 0.09200379588746965, 0.18873506143466312, 0.792947530671932, 0.9654353282835393, 0.6083175077904845, 0.3488155929615102, 0.08118117232101818
Origin_29, 0.3539512848121348, 0.33578218307436136, 0.2165731429205151, 0.5217812361935851, 0.629027195666269, 0.7157182454363618, 0.3143901439965181, 0.6006928566431694, 0.8970153529608442, 0.2273514400744151, 0.29762475654635956, 0.2835082659316722, 0.9829946837761684, 0.9499104358017858, 0.13215938614388156, 0.8701904208950603, 0.45635387420667994, 0.4289780107766211, 0.10773528927025433, 0.21912872400785233, 0.9269900575818327, 0.7333566837397122, 0.5726015253017654, 0.27415141282100375, 0.7207959914558468
Origin_30, 0.31624914433343887, 0.16660851778177188, 0.9462828724783038, 0.9503358271877447, 0.05334232052913812, 0.5027278171235573, 0.05144819278011359, 0.6850851928641994, 0.6204232163607101, 0.701081368358793, 0.18599155034509418, 0.39533888162923836, 0.19444417790386248, 0.9149150852757244, 0.13378882197173902, 0.09486486535746852, 0.31449322651481326, 0.00455315900880926, 0.6418990766882184, 0.6396112275988463, 0.6229155590630475, 0.8132209719229252, 0.17611352104436995, 0.45324796774644127, 0.12186998024879003
Origin_31, 0.07772605940483568, 0.5734248001993603, 0.5450530301894572, 0.5268941770982782, 0.8673384715486052, 0.3453529898915827, 0.06162779643445193, 0.2765912278558841, 0.5858127031886188, 0.7542296995423023, 0.7711547591509341, 0.7663389856309175, 0.9943458857120828, 0.6839546596464692, 0.8173854197306775, 0.4139628886226131, 0.4173675018867231, 0.7574040701611691, 0.8002742942078125, 0.236602277213683, 0.27840835496958416, 0.11458347315192408, 0.7411504780951115, 0.7205385810457499, 0.37989749815463736
Origin_32, 0.75878262000504, 0.772545383152795, 0.8995434436768192, 0.8885873663305555, 0.4024029594444283, 0.4562715000234183, 0.7223438775079767, 0.8174095534636403, 0.29979344937437447, 0.4780738054525624, 0.986090125772281, 0.9049143850261285, 0.6413434742001859, 0.09315182740051109, 0.3402514224102037, 0.18504961108802065, 0.7012467530700458, 0.10407716569403969, 0.12415379449681319, 0.21288492700468253, 0.08076309600976983, 0.34110754590021464, 0.09141310118731438, 0.865990494231265, 0.06946984671029544
Origin_33, 0.5846251091918927, 0.3958053200839873, 0.8765292879866037, 0.3589082366946492, 0.620403685623213, 0.5656557344814572, 0.7657246432504796, 0.08619460126556666, 0.650635474303461, 0.5776170569560216, 0.6502160890309925, 0.4595795523893015, 0.5971248863849655, 0.5557462092281646, 0.46891770792527854, 0.0236034927957548, 0.9277834792457064, 0.0680778425410501, 0.5393452344260308, 0.9584096697098973, 0.5135367108894026, 0.47043267739161077, 0.9939795700937546, 0.6759407910240895, 0.6799794207074801
Origin_34, 0.2559868049473184, 0.5700858681610524, 0.37515925995699895, 0.05659403116808659, 0.9091677862583536, 0.43050877965699486, 0.14909469885141535, 0.046071602072079054, 0.33373253386216317, 0.1783164835855755, 0.6984370443506851, 0.7372525597619388, 0.5274202804532274, 0.9947669420218516, 0.6995570633026315, 0.8674306316450646, 0.809363830042219, 0.8779224819406946, 0.3992506432251518, 0.0032398839699914195, 0.5714811854558947, 0.28833889842239835, 0.06416683508750887, 0.45407129461225515, 0.22135796936452
Origin_35, 0.118608267312867, 0.49979415765500845, 0.5579422311044603, 0.7116711586508805, 0.7951354085531395, 0.9720433086717777, 0.8869682061780901, 0.8099931810926789, 0.4933794493669741, 0.5138787631409681, 0.6080632411202083, 0.05285443537863599, 0.9018942589107856, 0.7801156851191506, 0.7042217103795991, 0.1492313731853584, 0.7058519359348856, 0.3254127179172107, 0.012710818095705068, 0.4511667532325785, 0.977336245507343, 0.4236550417542422, 0.06872991165120645, 0.9930171859030285, 0.9575437475867303
Origin_36, 0.32133680473779813, 0.5565686573085173, 0.5158624511016562, 0.2951320363077188, 0.12321491563091991, 0.7650235942082484, 0.8399000547407356, 0.6653062394035524, 0.34542176516661316, 0.8198083480190803, 0.925187671717969, 0.8358364738132955, 0.5393869946379827, 0.6229196853564363, 0.9698849839632675, 0.6690503758140414, 0.2893336930741369, 0.3673984475401121, 0.9351856167176325, 0.252946360397582, 0.3167778177528967, 0.21565001034456044, 0.9574188831337943, 0.33992506408898326, 0.3873737004963752
Origin_37, 0.23046692589431772, 0.21034022418087317, 0.5382379366381048, 0.20861303042954704, 0.9301213599461184, 0.9144181455606248, 0.24910306569624785, 0.5312982174400215, 0.9023729072511693, 0.3549644486275394, 0.17154060934070903, 0.22337534249989865, 0.7569630297912946, 0.9672441049863252, 0.30733126014196155, 0.17162617173394323, 0.3221442192041182, 0.7742393867741469, 0.7901027446196618, 0.4848823247935873, 0.398018545538971, 0.7215325784350587, 0.535401279689582, 0.6218390901361105, 0.5679369517505051
Origin_38, 0.7438106003919971, 0.6627060901803057, 0.7472104377244978, 0.5389369505992327, 0.7187834088360764, 0.8756967754924628, 0.8318805679617303, 0.2331730825501107, 0.8168478125172598, 0.5036850221472685, 0.7558716292140253, 0.3845210037954, 0.1386168039350857, 0.7049735495984606, 0.9473614241131902, 0.7080127950077056, 0.9474741122857238, 0.4120067260995578, 0.8966484407146577, 0.8044875370161786, 0.2506021988469094, 0.9585290145278488, 0.22087647468751126, 0.8388173892933486, 0.9594712693262001
Origin_39, 0.9705687982281918, 0.8234941151657716, 0.6872969849708336, 0.36956625249664943, 0.025916849804642705, 0.09183951771339527, 0.68825912227315, 0.23916689810450864, 0.7908701900131789, 0.0069039511190832625, 0.3497077170775912, 0.31828611508470084, 0.8283635183082753, 0.5012425739522769, 0.3687343309496657, 0.781410244515388, 0.03821221330349667, 0.3941640615895169, 0.0997120122348173, 0.6514740329304446, 0.7380424596716642, 0.7577457155451456, 0.1717361530328958, 0.9675424319718061, 0.7225852237230778
Origin_40, 0.6228838042206772, 0.30050937356040275, 0.1449599121177041, 0.2493627651536402, 0.5215037137040599, 0.465842714953315, 0.7042677381233364, 0.7903979451556126, 0.47921815307939786, 0.5331738524855527, 0.3039777955380878, 0.5624279053426193, 0.7221356807679284, 0.08597745111519717, 0.8023317916071403, 0.30220512028640345, 0.5421863159214514, 0.7056714294656964, 0.8944624947756888, 0.4888213672735521, 0.4772442134929624, 0.18659767057082088, 0.7239134462277362, 0.2315899656663395, 0.2054927405830268
Origin_41, 0.20588371091278057, 0.7512629200251323, 0.3398751671958028, 0.32788983291776297, 0.7814674612191118, 0.07763591649529078, 0.6703576750697721, 0.518256851592961, 0.44629423548082603, 0.3671780887161217, 0.7075774026699996, 0.3574274884437687, 0.44267150219472595, 0.4901041330842899, 0.47519632295149106, 0.5360576234074276, 0.3979937014630722, 0.01672200585918493, 0.2982753392227272, 0.010110988526252807, 0.8815256733854521, 0.7328739840987106, 0.6409611212019369, 0.12369954742890688, 0.961660147662268
Origin_42, 0.41852398538164015, 0.2293300834783969, 0.6758718052416296, 0.3840409805898749, 0.23376013993523015, 0.9357385225668808, 0.40110582353965785, 0.2731706155592736, 0.19027041920396626, 0.448879211337294, 0.35767842060006283, 0.32359688641885365, 0.3513882691916266, 0.5828465039103189, 0.27374540036674255, 0.2915003474932696, 0.6000942131483095, 0.18886355958132983, 0.9878824756046228, 0.22348054310101284, 0.041898365763647805, 0.024926829782816018, 0.7389998216686928, 0.2665658326119057, 0.36831832111240725
Origin_43, 0.6114743781131463, 0.20995801658585367, 0.09194772672315943, 0.7967050467315664, 0.055286247872235905, 0.9098764211044827, 0.934667971371518, 0.5234595593477552, 0.05917713316648432, 0.6920400476589335, 0.0024622000338220262, 0.9802213102117004, 0.8516420517206437, 0.94747384512664, 0.5391915734882012, 0.5663988119003338, 0.5684684045626258, 0.2886686763817078, 0.14176944490185495, 0.9464518735444388, 0.6974289846360581, 0.34360625999464445, 0.02421743776812424, 0.4466240400207203, 0.557521608557275
Origin_44, 0.6171450093067169, 0.798461200985662, 0.5633624543341789, 0.42582335976709607, 0.24499260263005507, 0.9987033553777431, 0.10445233326176973, 0.8478784438381048, 0.8649051366595589, 0.014686923068334967, 0.023931077459814154, 0.871640558155902, 0.7604168960333904, 0.31889005401430437, 0.5831372288061791, 0.43034184437139944, 0.8943185491012261, 0.8736683775474255, 0.07278785252756537, 0.8662625918506879, 0.4422661454463934, 0.3865887151099322, 0.9647673802799233, 0.6352268821726009, 0.961316856420178
Origin_45, 0.6456739748223839, 0.027349416643501767, 0.5607513947043783, 0.38385172422099834, 0.5110058505616977, 0.6338631974746489, 0.6171257687776402, 0.6142596503006877, 0.2651084545713538, 0.22235404739329068, 0.11230466950171714, 0.6239209816454677, 0.9317622232750251, 0.6225773668716637, 0.31434339103928277, 0.589443179847552, 0.861374885738808, 0.7567041847989061, 0.01921005089887784, 0.7997647805233391, 0.3507617246727054, 0.04140556891679803, 0.29315935866201115, 0.7696584361445378, 0.3161647099844218
Origin_46, 0.6715221063695136, 0.6394542265534183, 0.24032755519462135, 0.07056664758771092, 0.8493138756334874, 0.13707315556187027, 0.5222048733202034, 0.06983223162112295, 0.9383253524552293, 0.6781430068966227, 0.9407262161930682, 0.08693564767169215, 0.4671887198402549, 0.2911881563979588, 0.9827657440002769, 0.649509945894391, 0.8862280260005837, 0.67888862084762, 0.10958373972032742, 0.7331804070542581, 0.9885160313186523, 0.5218914058357982, 0.10155177580912911, 0.6416207882557783, 0.9470741392232911
Origin_47, 0.8043207569125449, 0.23058417791272778, 0.7239974647482719, 0.9911954386484212, 0.40198478032823093, 0.5181189209303646, 0.08144356982285217, 0.8474093771843165, 0.440877083075748, 0.8296549057297604, 0.696431383998458, 0.20439616930883298, 0.4814241543025959, 0.5812668085315199, 0.482387972251179, 0.6261976072370341, 0.41303013000476807, 0.3891827584836286, 0.59562556460636, 0.5343605989170352, 0.05382285364150907, 0.08042396733902113, 0.9776350766379026, 0.1071880796383724, 0.8421061741185282
Origin_48, 0.10066992799298846, 0.50301681827488, 0.20306179162971882, 0.6788752211338696, 0.504926127793421, 0.2968002243656328, 0.7048398494754199, 0.9348528336771121, 0.3972362192261898, 0.7546300820606651, 0.0036213476573841996, 0.8708571504781277, 0.8975938126321018, 0.5502736555149754, 0.6927095812572207, 0.23691142422451805, 0.45737363227468675, 0.4471295444397634, 0.9263937434553265, 0.6133593911626941, 0.6190155625823668, 0.04389595372241528, 0.31320902045607557, 0.1363502873538447, 0.12135961075160706
Origin_49, 0.6792821790952052, 0.6596233389795885, 0.6104099369131388, 0.5889429240557178, 0.5966240634868523, 0.3576381964905304, 0.652415384995466, 0.9117354057438893, 0.1264904303185106, 0.7185805579469653, 0.4341420525397044, 0.8212034337675366, 0.08384439471143923, 0.09540096180933155, 0.794654619066811, 0.09925545682872039, 0.7960496949564887, 0.20708319942047304, 0.9791636334765907, 0.3185381071525737, 0.1789889369462132, 0.6813087453040179, 0.027571684396564988, 0.00571421693094043, 0.06078724793778345
Origin_50, 0.46530925999949657, 0.8837848328261442, 0.6437693302243384, 0.5161110694815253, 0.419878938444911, 0.6259661308287454, 0.9850568068198883, 0.318738919412204, 0.10780753040982971, 0.8282596278476697, 0.7337056393970519, 0.7460769972083394, 0.5155343362605594, 0.9561155690793401, 0.7741795311415818, 0.8765194031274938, 0.20561218931063396, 0.8701977317127753, 0.772189504985092, 0.20902916311927744, 0.18760949276185235, 0.9679566589980586, 0.15482651512483503, 0.9040427946492187, 0.616367725168753
Origin_51, 0.2273034686907014, 0.18869456564569154, 0.19577785793912705, 0.27907058429421205, 0.43342053913639855, 0.11798891854030247, 0.5582493657082983, 0.716370207851732, 0.16759719157110142, 0.098878198511818, 0.02077738520926853, 0.7378548266835971, 0.7160795970449036, 0.9722127252807307, 0.6234951211277978, 0.038431441955657064, 0.9172762096650126, 0.753496222458286, 0.37934286075370494, 0.5997358831975315, 0.10726132115719944, 0.08722157259198682, 0.2662600179536334, 0.5694720905743876, 0.7463707838397401
Origin_52, 0.8120853882800309, 0.7117640272028952, 0.35162121232934374, 0.013785813308716532, 0.21426065557605056, 0.751831326185583, 0.7117500705582998, 0.6423520600708488, 0.5078202222575975, 0.5469722742617832, 0.8041880680983151, 0.532483008221494, 0.5745682231495995, 0.22061843541635118, 0.1616303154196923, 0.23184781834194856, 0.019950703903216738, 0.04841717834299597, 0.852763781498954, 0.19664599273845662, 0.15738061912298984, 0.871755132289661, 0.20980254220910288, 0.8606222452737966, 0.6202263683364682
