src, Destiny_1, Destiny_2, Destiny_3, Destiny_4, Destiny_5, Destiny_6, Destiny_7, Destiny_8, Destiny_9, Destiny_10, Destiny_11, Destiny_12, Destiny_13, Destiny_14, Destiny_15, Destiny_16, Destiny_17, Destiny_18, Destiny_19, Destiny_20, Destiny_21, Destiny_22, Destiny_23, Destiny_24, Destiny_25
Origin_10, 0.7496391764441421, 0.2596602112901476, 0.7883689058512232, 0.6264125175574101, 0.35830164416101506, 0.46336239570001647, 0.8246323475913453, 0.30059076774678795, 0.6688239581456961, 0.06853959067176285, 0.1296147201585015, 0.279103285944851, 0.9427733610121561, 0.21352881207481222, 0.8193482530421957, 0.5400828971161691, 0.34711228370945546, 0.5927372976845829, 0.09912257120304568, 0.9539924582088936, 0.3643289863981376, 0.6420064940868169, 0.9461452904395934, 0.7616492171625784, 0.41462799452515264
Origin_11, 0.863808709042383, 0.44580609455497855, 0.9057198272851226, 0.977808770631569, 0.8213592803044839, 0.7884110033966399, 0.514789065056368, 0.32374972290157855, 0.0660794887781232, 0.6451670087655048, 0.09008136803843148, 0.8129540481460259, 0.27944635537356577, 0.8853619287114964, 0.9771413043957021, 0.6124023112742295, 0.2081172464136135, 0.37109791507080614, 0.518255307818209, 0.5869968320590032, 0.5503189332357102, 0.8716014963093598, 0.8761237279994623, 0.07317080022339029, 0.8118421692655676
Origin_12, 0.9760468129966541, 0.8952689655055781, 0.2187750121197034, 0.2915841262419643, 0.2519928198236052, 0.5248914358284514, 0.5821436551545102, 0.7794333029308567, 0.7959496263926037, 0.2653626056184387, 0.7232798948113883, 0.25339237059283604, 0.7532525773500515, 0.8202700564836811, 0.591391070752996, 0.8481863232540334, 0.34633724676617383, 0.636906408753739, 0.6155420234406083, 0.6342048269653398, 0.4436725432614663, 0.30032068283361113, 0.5389848368007627, 0.29347928755542485, 0.7260228743558134
Origin_13, 0.8095269762960774, 0.2027615922999434, 0.6084964934593219, 0.062374635340143314, 0.609192025140679, 0.6804660887544035, 0.7900025138966683, 0.7947763798799004, 0.8760996271342532, 0.39358995153011767, 0.06155187440658949, 0.24950591145579704, 0.9669167490965376, 0.09566677847181104, 0.5914089047986346, 0.941391668566247, 0.12226249453293703, 0.9034678685676061, 0.8165090837361677, 0.6187799388401513, 0.49180762879620465, 0.8747915982690415, 0.4385409014415158, 0.5085533298151023, 0.2961090608806881
Origin_14, 0.9849276164983024, 0.8888086974479872, 0.8637702921826349, 0.4731102361913876, 0.7376665140692202, 0.8563903773114415, 0.19090891917857555, 0.47071492239465074, 0.06176423482840343, 0.5532036734725835, 0.339363132589782, 0.9415681770327936, 0.5900596946015447, 0.7499476796751432, 0.972752925041473, 0.9721555183607081, 0.8959830702459783, 0.25848664601852656, 0.809774303257783, 0.13555708075162898, 0.7709817896243077, 0.4590960160883205, 0.42172904235795394, 0.0956706542423259, 0.166429218555862
Origin_15, 0.6750905774090383, 0.3045380205606566, 0.7104438832813216, 0.9948713664817375, 0.6827076848918732, 0.4049564556517098, 0.5826323371700282, 0.5880052973585063, 0.41071929057635137, 0.2738726634587132, 0.7888272302900565, 0.24257169055877603, 0.9320979669220413, 0.5439869697009095, 0.08097208842086356, 0.9503841019780036, 0.17916415578791167, 0.4848305387641032, 0.19931571118851565, 0.10500545615571877, 0.42399333385081117, 0.9749987869731636, 0.06172385651903445, 0.7051219111082431, 0.4574627618689826
Origin_16, 0.34963737103728143, 0.5014996992293455, 0.33345345218115696, 0.573170080955272, 0.23063339025213914, 0.914339105348978, 0.9800789723306702, 0.9165564638939409, 0.6276280742762144, 0.6447735155133251, 0.600343493513666, 0.4949195852468643, 0.3098817393030101, 0.19342994014175163, 0.15005344806267495, 0.160602466247471, 0.692185068262224, 0.3586637443728222, 0.7244557886951967, 0.1774963787155912, 0.2524260984573462, 0.2395968531765933, 0.3425348827034994, 0.5600970573564646, 0.8040849740179754
Origin_17, 0.6223203359911228, 0.8644511418618356, 0.23470554309394065, 0.78384356240359, 0.6469970489160554, 0.5074836279988814, 0.2139660796769256, 0.08266070375014345, 0.8108263609811267, 0.43462821172895805, 0.39878537002642644, 0.8480778131305661, 0.30030981865787476, 0.9300423544465527, 0.3257789755652062, 0.11618425074104333, 0.36598300062792744, 0.7468157561498611, 0.16374187500588422, 0.09358491453984952, 0.9537552298957811, 0.31508597400509986, 0.5292426341789049, 0.4028774106285967, 0.08922591319025364
Origin_18, 0.632306763067734, 0.23929093759907827, 0.6295600576540471, 0.5748220714811858, 0.8225161540823671, 0.9481311341675935, 0.06395571718717696, 0.40432900117174475, 0.5477400462027676, 0.7255648425872672, 0.6186507723641771, 0.9253616997575613, 0.6822067108130083, 0.025808031981796153, 0.520112682487674, 0.18755223404709764, 0.9188359306227744, 0.168739195709962, 0.5225634068844911, 0.10270380871584162, 0.26750621806356245, 0.4094968807784566, 0.07285009393589992, 0.012889529002318767, 0.7258922547396361
Origin_19, 0.9077363404370133, 0.06696884534334024, 0.013450359560720382, 0.7562038445031728, 0.4244567564111855, 0.5820607204601962, 0.9100728151828926, 0.5849467550864054, 0.372161882756611, 0.2421138995999793, 0.0026041323204327727, 0.757864941442842, 0.9232187660561675, 0.681269709338587, 0.9829889173084531, 0.828512395693501, 0.24163029394213975, 0.9055442339572038, 0.11068778471260887, 0.5364424906388906, 0.5450397422673148, 0.22194107809040264, 0.48616516808093213, 0.33979137314270336, 0.6266358481081877
Origin_20, 0.8033457729497734, 0.6815101118667841, 0.7070706590920298, 0.6707296419039297, 0.8882551433384624, 0.206980139375612, 0.14427482850396178, 0.6811253190040677, 0.0763100708989064, 0.29323533996208995, 0.5359466370929398, 0.6080086068553026, 0.17376361144170827, 0.25125569221469723, 0.012633572550627359, 0.30692862579992053, 0.5674304369506071, 0.23541202072083955, 0.22220731201956867, 0.7925500048398332, 0.16132825476076318, 0.5798867131610933, 0.5788070268214798, 0.8602035319387971, 0.4971348083781705
Origin_21, 0.004617605685692805, 0.7907067529713707, 0.03986604050245146, 0.7977495481790171, 0.8941645657686533, 0.7271958135850272, 0.02005072837081856, 0.32266166667772667, 0.5413749319449873, 0.47460057445795567, 0.1331914876781246, 0.6044914952155225, 0.7174507662876097, 0.2528647129867121, 0.2294557405189389, 0.8479853841179427, 0.18099704841120778, 0.7166441302534289, 0.2825225875306423, 0.01590892149474965, 0.7708569495143587, 0.04866227725127115, 0.368713640115121, 0.9006969897989364, 0.5410164280526667
Origin_22, 0.1681099276310587, 0.239966715588532, 0.7863833978542623, 0.9905874030163114, 0.32316299320643305, 0.5714928298930946, 0.14224688444255496, 0.8178549132269808, 0.3142311460343252, 0.10655951221000826, 0.15777419751523203, 0.7846005112924659, 0.60333848416588, 0.3436944559712184, 0.8279554706173278, 0.21539067048441551, 0.6050772389948555, 0.11570539987377226, 0.7285903676404657, 0.37624527634170235, 0.5258640820219127, 0.3952632763273537, 0.5831983393789573, 0.47807837532981134, 0.22076788495510768
Origin_23, 0.9283979955630517, 0.21629020794615583, 0.3325291444407463, 0.6709667762980053, 0.8451065923533392, 0.5121717043581754, 0.7512787170466495, 0.8499315265766315, 0.2253765577065343, 0.5541146464739597, 0.6246734918683204, 0.9427209976715593, 0.7092771836496835, 0.20564489564018096, 0.24145394326087166, 0.11031496535744323, 0.6313746108651362, 0.013860231494914332, 0.8186129174210391, 0.24969835447575262, 0.8325768008939992, 0.46410586523780895, 0.39888499045562553, 0.4904498562585713, 0.2566171931020623
Origin_24, 0.2959986543348828, 0.24309461250118225, 0.48987762322860096, 0.673736283603666, 0.8027059726102619, 0.5955671659837131, 0.9412827405266629, 0.39072295118148637, 0.7785484252354943, 0.2330342173922234, 0.09372135756728572, 0.6043284329431521, 0.054410322404520595, 0.5209400842511042, 0.4966746327760646, 0.1341670740478924, 0.3661054456769186, 0.7957840545226365, 0.6293250366562566, 0.6315703545969961, 0.6377599899264896, 0.7681084724410047, 0.5516765546481041, 0.002461684612175996, 0.6304384196514045
Origin_25, 0.29797039320301755, 0.22354542292096713, 0.7051708877688124, 0.30565225005680263, 0.33320985392564695, 0.6774870832650517, 0.7882097026482887, 0.18405549713663116, 0.020555718593432637, 0.8030140427251706, 0.01837990238255216, 0.44154515256892257, 5.85419261486475E-4, 0.10199844835752225, 0.21618855295736605, 0.4781483232258048, 0.6797823539122216, 0.4089422437767972, 0.9633954307236691, 0.21949264152084913, 0.8364105772027114, 0.23483700041363198, 0.1766197688560226, 0.4663197595036772, 0.26165374391929774
Origin_26, 0.08962395894717734, 0.6512849611110048, 0.19441649462284372, 0.26344096663752714, 0.865804919004801, 0.5717810365091109, 0.8255016969945775, 0.7676095475194972, 0.12454253343108412, 0.156577150409689, 0.13902143671467604, 0.43953062304779833, 0.9156286781627119, 0.061116648207240276, 0.6754688472920258, 0.7190507059579844, 0.5839876927782961, 0.8966802159206408, 0.19375929347286835, 0.9125782666610247, 0.8679211305117308, 0.2400028579552863, 0.988355132361693, 0.518371208147976, 0.47808919498866786
Origin_27, 0.806283211302904, 0.6462490833738285, 0.7745581302237524, 0.26126319641788376, 0.03732420432973882, 0.12957865648482692, 0.014151922390664762, 0.9991730132334107, 0.2168964694161445, 0.9065585489548957, 0.7872914947310724, 0.8703112822512129, 0.3670170332007945, 0.22158173927287383, 0.868173834425794, 0.6113467488567642, 0.601687409288961, 0.494754122256739, 0.2026151051721481, 0.454836957914988, 0.31873684407058767, 0.2717920155721597, 0.5719059642152188, 0.9912201137701803, 0.5957681614636926
Origin_28, 0.10712490744551861, 0.24960302950719526, 0.2056050549915044, 0.4228049997194716, 0.2562111035411022, 0.21012489161597026, 0.07366701052984614, 0.9520908736472447, 0.07748729551863986, 0.5114976784504404, 0.26599626117252206, 0.7745919221006418, 0.6000368392682357, 0.31932164763289717, 0.7065353844857951, 0.3431073371831349, 0.7999766211069563, 0.6650068696494463, 0.9582806628967239, 0.05349212791049951, 0.746725482355973, 0.43855275984637243, 0.6682110261161442, 0.1683490421434395, 0.9297315747569989
Origin_29, 0.3046226314835889, 0.5934484534232778, 0.7216481746209825, 0.7569002410156754, 0.2003910522429433, 0.0519415649899313, 0.7780836980588107, 0.42787804147641006, 0.8246183245982686, 0.99350389318543, 0.9375792503808732, 0.12851208151469784, 0.05963304019847837, 0.27082718364937997, 0.773204976285761, 0.7672186973243469, 0.5813802010807368, 0.10512908983050451, 0.9698706813601845, 0.27965922267504584, 0.007418826315495841, 0.18738385327081009, 0.29151105654396714, 0.8650340737051375, 0.8087297931296041
Origin_30, 0.333623453822237, 0.1460808573544371, 0.38547174965088893, 0.8684208982799676, 0.12158571625256831, 0.4405288751838202, 0.559401965039337, 0.008893079760556866, 0.47602541936355924, 0.6220217523653813, 0.5104672633968269, 0.028757890901479954, 0.7412926336560353, 0.2870398737838137, 0.6954410459326603, 0.7917730841706702, 0.38232256218724414, 0.5065690566872357, 0.22778396280125257, 0.6922898997665585, 0.08896933638356863, 0.06346370605373841, 0.13788502962455396, 0.385181768347458, 0.7236561600801454
Origin_31, 0.12715841758996427, 0.16669750057980004, 0.012951192602199568, 0.24860220547001832, 0.5012561710298563, 0.27639376282810746, 0.288687735984016, 0.49642688648198563, 0.4711240808001439, 0.1798277789352245, 0.7007769132299991, 0.4067201725257389, 0.45147739095376516, 0.8400072087634558, 0.7937360051671698, 0.14120743715526662, 0.08803585617624032, 0.07144186961650956, 0.9492798253735956, 0.31142580296063616, 0.2026867625914468, 0.08714889976088691, 0.34269569879831174, 0.4053686089039038, 0.9881910648572922
Origin_32, 0.0782593957469011, 0.7818333708248524, 0.3833429114661442, 0.1563208568464053, 0.6875848931921947, 0.9494926220189939, 0.3283250252179284, 0.3224173242265952, 0.5441666867135359, 0.16471740960646253, 0.982386943748022, 0.7697104154437753, 0.8627445513361695, 0.1544822095225139, 0.9783067521503772, 0.878342865222291, 0.48024573801455717, 0.4844827154707245, 0.5842642877223511, 0.9268927163968559, 0.600809320497797, 0.2362195959567217, 0.8195629024461681, 0.6782901265777431, 0.9515244438185801
Origin_33, 0.23729063162507502, 0.8706069344321388, 0.14737568800094758, 0.012976001350412547, 0.652782970302118, 0.8389038512086885, 0.2139493130730229, 0.48185430549575115, 0.027884086683998333, 0.9866486593474878, 0.29300990150491857, 0.1473003952477383, 0.9353062447241568, 0.8104878705512536, 0.10298795295303209, 0.9183217336979766, 0.22584612986873775, 0.4703487494259688, 0.6831246806443438, 0.826527900431436, 0.5063775936645933, 0.32775879906858063, 0.20275264240468482, 0.4465993931167259, 0.8768023866201049
Origin_34, 0.6068700351920181, 0.7780847040558047, 0.32631706954097395, 0.14595984151672303, 0.4814406653341443, 0.4662194965364148, 0.6986435957372732, 0.7162235861952313, 0.21231694773819687, 0.8414232120963219, 0.9602625458892478, 0.07748921739645498, 0.31249593341262494, 0.07534917437746402, 0.14414439288346137, 0.3834844357536892, 0.10064018854378054, 0.24070806742763917, 0.8881236208787521, 0.896808388298836, 0.4189531182299594, 0.6370031836047338, 0.2071340216945614, 0.18383504465789013, 0.7376140970919604
Origin_35, 0.2972971608689423, 0.7136644500421329, 0.8165904307130014, 0.3455104462407885, 0.47657726545943035, 0.7991605574939904, 0.9959414044611845, 0.835793088114292, 0.8451390020957948, 0.6885125053580436, 0.9489095849299437, 0.6348215998084523, 0.3145083494944464, 0.21043267356061857, 0.17265056951502777, 0.8943532657954139, 0.9087751431510712, 0.5884412193697487, 0.5986153999620105, 0.6693699003623635, 0.86081146721058, 0.550341771166561, 0.5326376471656662, 0.9377255793160887, 0.16070041590669837
Origin_36, 0.5784832273940442, 0.790166180363749, 0.6828369016926833, 0.11280242131853502, 0.17876795508689414, 0.7905900115037056, 0.9569267984309451, 0.06823737067166535, 0.6332805582287101, 0.5005783205212643, 0.5698722029325464, 0.3911630094667391, 0.8195757672678994, 0.023585559064374984, 0.8074943381828474, 0.8900810982507888, 0.3290775761490362, 0.3211474898537774, 0.37317007260815116, 0.3995045768201798, 0.29770626561798685, 0.02132112824700727, 0.5679314573194277, 0.9326707406933067, 0.07376365790098671
Origin_37, 0.5205980831311916, 0.5767596560540558, 0.8425864802634585, 0.0912714872677709, 0.6178469099243243, 0.6125689563712566, 0.726543910288692, 0.09137107220541851, 0.7323171452205159, 0.5844147375536083, 0.38834552918590626, 0.14005753308615976, 0.35246396193727236, 0.9027495795822238, 0.03283024009237123, 0.7274348145129196, 0.7383290876074057, 0.012089345214112313, 0.008892739752800916, 0.6018427225808689, 0.057440155757093825, 0.2502414627184386, 0.8400403823962873, 0.8916206319334846, 0.07266718993883126
Origin_38, 0.6732855797185903, 0.9856335793792386, 0.49793691440918386, 0.22020143704238226, 0.5567867638909976, 0.7613066113717676, 0.704027134263825, 0.41679853920926224, 0.3862597090945844, 0.11366810536592475, 0.4393480765489355, 0.21765434677099704, 0.28369194607880044, 0.49223141335486076, 0.6615686209173022, 0.009758302978830291, 0.9819730224005663, 0.8906269583466006, 0.8749828793583488, 0.770296155683361, 0.6553656026176002, 0.23950015394637736, 0.8908447208449578, 0.5456497582778598, 0.14169344721749522
Origin_39, 0.7250998454743672, 0.553286970891631, 0.21376892379546775, 0.3507105104083078, 0.28041424264970194, 0.3039029909648904, 0.281166352565839, 0.9431543120873835, 0.44981237713907807, 0.1387315214344479, 0.43551351734315713, 0.6862757350555092, 0.06350090657035401, 0.7233009501680627, 0.3257918682219336, 0.244176594062537, 0.6747078250878339, 0.1745521958150531, 0.5741800960816592, 0.5450753907328314, 0.5103558076358486, 0.2928737018683708, 0.3373351979031137, 0.2826606227253978, 0.7650898222029451
Origin_40, 0.8331469094872209, 0.8294511107525467, 0.5549801099541123, 0.4288749948394457, 0.7406131378773181, 0.09545570538944836, 0.12185388631646032, 0.47998243024836473, 0.14553838537971564, 0.9799331969822291, 0.2705874311662395, 0.1980321055913733, 0.31006550987047854, 0.6758356867032191, 0.8198006803621886, 0.5558636479930188, 0.6513080239706409, 0.456774191688638, 0.36247762872919076, 0.1343572853293714, 0.4266532047638991, 0.19765597317663264, 0.45188041580376104, 0.7709288083737812, 0.6604070812296604
Origin_41, 0.07066144219340376, 0.0677607536148852, 0.2002740598471081, 0.4153269067705956, 0.36703099008910633, 0.3653403940737969, 0.2750398849524557, 0.5682516892381752, 0.7398577011713974, 0.40582184897463514, 0.9644502495127034, 0.835954913777869, 0.2890596329238747, 0.29472945633995384, 0.22051726808821948, 0.9155077215810286, 0.8169309340971286, 0.9131696693225501, 0.9743194504085559, 0.25285521712088865, 0.2711480438968906, 0.21713888805726078, 0.9789298299142157, 0.13397189675879428, 0.861834175857684
Origin_42, 0.9012961133538436, 0.9509290747071599, 0.5048771347450124, 0.5902606284560269, 0.0761565762661418, 0.4790399950019434, 0.1699551887694427, 0.958991785543436, 0.4914518407064269, 0.46627124434611134, 0.7924382334921596, 0.4467554912611018, 0.7534407933274125, 0.45105974756083833, 0.42657521377992336, 0.9260482435367879, 0.9302447983969984, 0.013253059308208748, 0.14792341246009366, 0.5774607132991197, 0.9168199845108181, 0.6123739567805682, 0.7163632820568485, 0.011935743052639003, 0.9399677158358828
Origin_43, 0.6284619906774679, 0.10585175651006007, 0.25064750808421765, 0.6238245531487816, 0.0798871225267892, 0.1655927319227517, 0.9319171300327658, 0.10756085456757325, 0.47788322525075877, 0.6392178605082826, 0.6155566413438082, 0.809557162332964, 0.544150124163563, 0.261734748997167, 0.33725978044613103, 0.566116228103421, 0.06572465972181918, 0.6784136729610194, 0.6291342788002797, 0.03780740530427451, 0.9904227990417003, 0.48544787770706876, 0.06719752769086296, 0.47282963014749246, 0.9765062445574854
Origin_44, 0.7791371349455868, 0.03263357939451661, 0.14431774349353976, 0.0018288961733246012, 0.21850736127069603, 0.7808360875888829, 0.037306649329133745, 0.31056962145205114, 0.7556940280755028, 0.10073836992395557, 0.6511061694827026, 0.9297596265126968, 0.8690808226131017, 0.8166587285904744, 0.10412892678687657, 0.22316447880811552, 0.346098867817902, 0.13586479375834826, 0.08075259070130436, 0.4666818114712088, 0.4057562808564211, 0.3772883126826083, 0.5435868719701279, 0.2272678597024731, 0.22538165078214523
Origin_45, 0.9302976644867154, 0.5495545624914753, 0.40650729067084224, 0.7417289487879754, 0.3871618958247717, 0.9544852643666325, 0.17029245190463582, 0.9335061805390691, 0.6688174693127275, 0.2684591651905125, 0.6276794341018095, 0.6605528432021052, 0.62077411026366, 0.4329277255541506, 0.04484050418847274, 0.5343066986334086, 0.9944742687642599, 0.8306767209194932, 0.5841333228311227, 0.22486367587059497, 0.949145763419644, 0.41098649673492094, 0.04365934635049262, 0.07184858260174354, 0.21016495162441717
Origin_46, 0.414883152177585, 0.8392855849888413, 0.8594792284009344, 0.8021736894318535, 0.8191637222181891, 0.5189546579863554, 0.14061974080095352, 0.8386698755829369, 0.2829168343926929, 0.42821045862932394, 0.5502833285599894, 0.19451834020885417, 0.07655050264601759, 0.7562180818373282, 0.1359589203449485, 0.013805166250753675, 0.20087633474617206, 0.08315783722623638, 0.8502998026856852, 0.9126849509060844, 0.6625899258782376, 0.7227252149995613, 0.001126850149502534, 0.4253472340278571, 0.6625252545006941
Origin_47, 0.6075701748724465, 0.6343626037206576, 0.7109551317554748, 0.27435034678234027, 0.20086022363061284, 0.5374268749672138, 0.7903851928713544, 0.04391063420422392, 0.9337540292952983, 0.7937884075340909, 0.6138245796073898, 0.8232152058005533, 0.9664233156117737, 0.5937811290722883, 0.07375800122419418, 0.06810063981029213, 0.6493625460636917, 0.31245792921976123, 0.6726034556365073, 0.7748955308800312, 0.9220775179662964, 0.7021684509917538, 0.9302322252182997, 0.2089485329799049, 0.02784541460610024
Origin_48, 0.41571205087082774, 0.773835606859514, 0.5866715541994361, 0.34609070291943833, 0.9753304381200896, 0.09107673032250618, 0.9127884573407622, 0.8480222343375023, 0.733469317993195, 0.3471929618493965, 0.24576947651912717, 0.6665294062579681, 0.33315179045981347, 0.6676907305402724, 0.7669697235941585, 0.5379357097556513, 0.6689707395957973, 0.07050109202969079, 0.16277983293998066, 0.4210605085349175, 0.3741212454674667, 0.5949411511502738, 0.9941357585445894, 0.4281408735749799, 0.41455833736091907
Origin_49, 0.9195526042095962, 0.9240234705463136, 0.3125170173034234, 0.4582792755992766, 0.6868658607547187, 0.9011538719512153, 0.14958660029637205, 0.3058936695055434, 0.16036410987415706, 0.6567717183778035, 0.5203843562015679, 0.8180589324923256, 0.027398736079072283, 0.16160213293607573, 0.4612456167316784, 0.45602243946071885, 0.1315336231549339, 0.011226603743687558, 0.6783632128075459, 0.763425897616798, 0.6687730929362911, 0.06071977061852585, 0.04264938363991666, 0.8606916310467722, 0.9143539467308508
Origin_50, 0.01316777728051699, 0.17816544794461775, 0.29772420529151944, 0.8602594542498316, 0.08172696602769547, 0.03648391343300261, 0.4163253622277442, 0.23833896463986748, 0.2911720529208156, 0.7096989618929833, 0.7106337649535857, 0.2798941512956341, 0.4624207554362467, 0.37640295026201687, 0.5420655787479107, 0.2198185875156783, 0.4323119793047585, 0.19779817665022514, 0.9646458281993285, 0.9918548110137303, 0.600952889815488, 0.18521461469475586, 0.34728405540524754, 0.7812588445469898, 0.47023971388066876
Origin_51, 0.5456560073457185, 0.9414629819728351, 0.10213914359329024, 0.43969621409292825, 0.7785979467461539, 0.5359716549013483, 0.8489633966648049, 0.7595623554561283, 0.8451138552907848, 0.8647295228466226, 0.335203135335822, 0.20610553757219963, 0.05950530791129127, 0.4894115578918137, 0.6768125703744915, 0.7404149840937571, 0.9639657267379833, 0.4654987416166205, 0.004215008846272794, 0.1394795219435293, 0.33840724732593086, 0.21854216830745987, 0.8936962090898053, 0.3471378695872632, 0.6704327043575155
Origin_52, 0.7068432339263849, 0.09758112261197416, 0.08252958059643034, 0.8645357852537177, 0.12741635541630336, 0.12229671705712897, 0.06496374723452891, 0.7049642405825836, 0.1340145947793413, 0.4544001496674349, 0.0666621741017609, 0.6032825774639508, 0.7791631017751165, 0.26687839156141824, 0.8886216891985605, 0.4595221347532308, 0.16655857540107966, 0.25150161054737763, 0.26988086065327155, 0.0449079807542887, 0.10585783856090114, 0.8177393812492161, 0.6867637458445498, 0.17450383457385754, 0.8987921124645604
